timestamp,class,distance_m,zone,side,confidence,alert_type
2026-07-16T16:46:43.465193,car,7.0,FAR,RIGHT,0.49,AWARENESS
2026-07-16T16:46:43.465193,car,7.0,FAR,RIGHT,0.44,AWARENESS
2026-07-16T16:46:43.465193,person,7.0,FAR,RIGHT,0.42,AWARENESS
2026-07-16T16:46:43.465193,truck,7.0,FAR,RIGHT,0.42,AWARENESS
2026-07-16T16:46:43.465193,truck,7.0,FAR,LEFT,0.40,AWARENESS
2026-07-16T16:46:43.465193,car,7.0,FAR,LEFT,0.40,AWARENESS
2026-07-16T16:46:43.465193,person,7.0,FAR,RIGHT,0.32,AWARENESS
2026-07-16T16:46:43.465193,person,7.0,FAR,RIGHT,0.32,AWARENESS
2026-07-16T16:46:43.486079,car,7.0,FAR,RIGHT,0.78,AWARENESS
2026-07-16T16:46:43.486079,car,7.0,FAR,RIGHT,0.75,AWARENESS
2026-07-16T16:46:43.486079,person,7.0,FAR,RIGHT,0.55,AWARENESS
2026-07-16T16:46:43.486079,car,7.0,FAR,RIGHT,0.50,AWARENESS
2026-07-16T16:46:43.486079,car,7.0,FAR,LEFT,0.48,AWARENESS
2026-07-16T16:46:43.486079,truck,7.0,FAR,RIGHT,0.42,AWARENESS
2026-07-16T16:46:43.486079,person,7.0,FAR,RIGHT,0.42,AWARENESS
2026-07-16T16:46:43.486079,car,7.0,FAR,LEFT,0.37,AWARENESS
2026-07-16T16:46:43.486079,motorcycle,7.0,FAR,LEFT,0.33,AWARENESS
2026-07-16T16:46:43.506721,car,7.0,FAR,RIGHT,0.78,AWARENESS
2026-07-16T16:46:43.506721,car,7.0,FAR,RIGHT,0.75,AWARENESS
2026-07-16T16:46:43.506721,car,7.0,FAR,LEFT,0.46,AWARENESS
2026-07-16T16:46:43.506721,motorcycle,7.0,FAR,LEFT,0.44,AWARENESS
2026-07-16T16:46:43.506721,car,7.0,FAR,LEFT,0.44,AWARENESS
2026-07-16T16:46:43.506721,car,7.0,FAR,RIGHT,0.43,AWARENESS
2026-07-16T16:46:43.506721,person,7.0,FAR,RIGHT,0.43,AWARENESS
2026-07-16T16:46:43.506721,person,7.0,FAR,RIGHT,0.37,AWARENESS
2026-07-16T16:46:43.506721,person,7.0,FAR,RIGHT,0.34,AWARENESS
2026-07-16T16:46:43.506721,person,7.0,FAR,LEFT,0.31,AWARENESS
2026-07-16T16:46:43.506721,person,7.0,FAR,RIGHT,0.31,AWARENESS
2026-07-16T16:46:43.506721,car,7.0,FAR,RIGHT,0.31,AWARENESS
2026-07-16T16:46:43.527921,car,7.0,FAR,RIGHT,0.78,AWARENESS
2026-07-16T16:46:43.527921,car,7.0,FAR,RIGHT,0.61,AWARENESS
2026-07-16T16:46:43.527921,motorcycle,7.0,FAR,LEFT,0.56,AWARENESS
2026-07-16T16:46:43.527921,car,7.0,FAR,LEFT,0.51,AWARENESS
2026-07-16T16:46:43.527921,car,7.0,FAR,RIGHT,0.37,AWARENESS
2026-07-16T16:46:43.527921,truck,7.0,FAR,LEFT,0.36,AWARENESS
2026-07-16T16:46:43.527921,person,7.0,FAR,LEFT,0.34,AWARENESS
2026-07-16T16:46:43.527921,car,7.0,FAR,LEFT,0.34,AWARENESS
2026-07-16T16:46:43.527921,person,7.0,FAR,RIGHT,0.30,AWARENESS
2026-07-16T16:46:43.555341,car,7.0,FAR,RIGHT,0.79,AWARENESS
2026-07-16T16:46:43.555341,car,7.0,FAR,RIGHT,0.59,AWARENESS
2026-07-16T16:46:43.555341,car,7.0,FAR,LEFT,0.46,AWARENESS
2026-07-16T16:46:43.555341,motorcycle,7.0,FAR,LEFT,0.42,AWARENESS
2026-07-16T16:46:43.555341,car,7.0,FAR,RIGHT,0.40,AWARENESS
2026-07-16T16:46:43.555341,person,7.0,FAR,RIGHT,0.39,AWARENESS
2026-07-16T16:46:43.555341,motorcycle,7.0,FAR,LEFT,0.32,AWARENESS
2026-07-16T16:46:43.555341,car,7.0,FAR,LEFT,0.32,AWARENESS
2026-07-16T16:46:43.555341,person,7.0,FAR,LEFT,0.31,AWARENESS
2026-07-16T16:46:43.584278,car,7.0,FAR,RIGHT,0.81,AWARENESS
2026-07-16T16:46:43.584278,car,7.0,FAR,RIGHT,0.62,AWARENESS
2026-07-16T16:46:43.584278,car,7.0,FAR,LEFT,0.49,AWARENESS
2026-07-16T16:46:43.584278,car,7.0,FAR,LEFT,0.49,AWARENESS
2026-07-16T16:46:43.584278,person,7.0,FAR,RIGHT,0.40,AWARENESS
2026-07-16T16:46:43.584278,person,7.0,FAR,LEFT,0.40,AWARENESS
2026-07-16T16:46:43.584278,truck,7.0,FAR,LEFT,0.37,AWARENESS
2026-07-16T16:46:43.584278,person,7.0,FAR,RIGHT,0.35,AWARENESS
2026-07-16T16:46:43.584278,car,7.0,FAR,RIGHT,0.34,AWARENESS
2026-07-16T16:46:43.584278,motorcycle,7.0,FAR,LEFT,0.31,AWARENESS
2026-07-16T16:46:43.604961,car,7.0,FAR,RIGHT,0.72,AWARENESS
2026-07-16T16:46:43.604961,truck,7.0,FAR,LEFT,0.60,AWARENESS
2026-07-16T16:46:43.604961,car,7.0,FAR,RIGHT,0.57,AWARENESS
2026-07-16T16:46:43.604961,truck,7.0,FAR,RIGHT,0.41,AWARENESS
2026-07-16T16:46:43.604961,person,7.0,FAR,LEFT,0.39,AWARENESS
2026-07-16T16:46:43.604961,car,7.0,FAR,RIGHT,0.37,AWARENESS
2026-07-16T16:46:43.604961,person,7.0,FAR,LEFT,0.37,AWARENESS
2026-07-16T16:46:43.625459,car,7.0,FAR,RIGHT,0.72,AWARENESS
2026-07-16T16:46:43.625459,car,7.0,FAR,RIGHT,0.63,AWARENESS
2026-07-16T16:46:43.625459,person,7.0,FAR,RIGHT,0.53,AWARENESS
2026-07-16T16:46:43.625459,truck,7.0,FAR,RIGHT,0.47,AWARENESS
2026-07-16T16:46:43.625459,truck,7.0,FAR,LEFT,0.46,AWARENESS
2026-07-16T16:46:43.625459,person,7.0,FAR,RIGHT,0.42,AWARENESS
2026-07-16T16:46:43.625459,car,7.0,FAR,LEFT,0.37,AWARENESS
2026-07-16T16:46:43.625459,person,7.0,FAR,LEFT,0.34,AWARENESS
2026-07-16T16:46:43.625459,motorcycle,7.0,FAR,LEFT,0.32,AWARENESS
2026-07-16T16:46:43.645940,car,7.0,FAR,RIGHT,0.74,AWARENESS
2026-07-16T16:46:43.645940,car,7.0,FAR,RIGHT,0.60,AWARENESS
2026-07-16T16:46:43.645940,person,7.0,FAR,RIGHT,0.51,AWARENESS
2026-07-16T16:46:43.645940,truck,7.0,FAR,LEFT,0.44,AWARENESS
2026-07-16T16:46:43.645940,truck,7.0,FAR,RIGHT,0.39,AWARENESS
2026-07-16T16:46:43.645940,person,7.0,FAR,RIGHT,0.39,AWARENESS
2026-07-16T16:46:43.645940,person,7.0,FAR,RIGHT,0.37,AWARENESS
2026-07-16T16:46:43.645940,car,7.0,FAR,RIGHT,0.32,AWARENESS
2026-07-16T16:46:43.665707,car,7.0,FAR,RIGHT,0.60,AWARENESS
2026-07-16T16:46:43.665707,person,7.0,FAR,RIGHT,0.60,AWARENESS
2026-07-16T16:46:43.665707,person,7.0,FAR,RIGHT,0.47,AWARENESS
2026-07-16T16:46:43.665707,truck,7.0,FAR,LEFT,0.47,AWARENESS
2026-07-16T16:46:43.665707,person,7.0,FAR,RIGHT,0.46,AWARENESS
2026-07-16T16:46:43.665707,truck,7.0,FAR,RIGHT,0.43,AWARENESS
2026-07-16T16:46:43.665707,car,7.0,FAR,RIGHT,0.40,AWARENESS
2026-07-16T16:46:43.665707,person,7.0,FAR,RIGHT,0.36,AWARENESS
2026-07-16T16:46:43.665707,car,7.0,FAR,RIGHT,0.32,AWARENESS
2026-07-16T16:46:43.688284,car,7.0,FAR,RIGHT,0.75,AWARENESS
2026-07-16T16:46:43.688284,car,7.0,FAR,RIGHT,0.61,AWARENESS
2026-07-16T16:46:43.688284,car,7.0,FAR,RIGHT,0.55,AWARENESS
2026-07-16T16:46:43.688284,car,7.0,FAR,LEFT,0.48,AWARENESS
2026-07-16T16:46:43.688284,person,7.0,FAR,RIGHT,0.47,AWARENESS
2026-07-16T16:46:43.688284,motorcycle,7.0,FAR,LEFT,0.41,AWARENESS
2026-07-16T16:46:43.688284,car,7.0,FAR,RIGHT,0.41,AWARENESS
2026-07-16T16:46:43.688284,person,7.0,FAR,RIGHT,0.40,AWARENESS
2026-07-16T16:46:43.688284,car,7.0,FAR,LEFT,0.40,AWARENESS
2026-07-16T16:46:43.688284,person,7.0,FAR,RIGHT,0.36,AWARENESS
2026-07-16T16:46:43.708816,car,7.0,FAR,RIGHT,0.64,AWARENESS
2026-07-16T16:46:43.708816,car,7.0,FAR,RIGHT,0.60,AWARENESS
2026-07-16T16:46:43.708816,car,7.0,FAR,LEFT,0.56,AWARENESS
2026-07-16T16:46:43.708816,person,7.0,FAR,RIGHT,0.45,AWARENESS
2026-07-16T16:46:43.708816,car,7.0,FAR,RIGHT,0.44,AWARENESS
2026-07-16T16:46:43.708816,car,7.0,FAR,LEFT,0.37,AWARENESS
2026-07-16T16:46:43.708816,person,7.0,FAR,RIGHT,0.35,AWARENESS
2026-07-16T16:46:43.728530,car,7.0,FAR,RIGHT,0.74,AWARENESS
2026-07-16T16:46:43.728530,car,7.0,FAR,RIGHT,0.72,AWARENESS
2026-07-16T16:46:43.728530,car,7.0,FAR,LEFT,0.54,AWARENESS
2026-07-16T16:46:43.728530,motorcycle,7.0,FAR,LEFT,0.46,AWARENESS
2026-07-16T16:46:43.728530,person,7.0,FAR,LEFT,0.40,AWARENESS
2026-07-16T16:46:43.728530,person,7.0,FAR,RIGHT,0.39,AWARENESS
2026-07-16T16:46:43.728530,car,7.0,FAR,RIGHT,0.36,AWARENESS
2026-07-16T16:46:43.728530,car,7.0,FAR,RIGHT,0.33,AWARENESS
2026-07-16T16:46:43.728530,person,7.0,FAR,RIGHT,0.33,AWARENESS
2026-07-16T16:46:43.748253,car,7.0,FAR,RIGHT,0.81,AWARENESS
2026-07-16T16:46:43.748253,car,7.0,FAR,RIGHT,0.74,AWARENESS
2026-07-16T16:46:43.748253,car,7.0,FAR,LEFT,0.72,AWARENESS
2026-07-16T16:46:43.748253,person,7.0,FAR,RIGHT,0.54,AWARENESS
2026-07-16T16:46:43.748253,car,7.0,FAR,RIGHT,0.34,AWARENESS
2026-07-16T16:46:43.748253,motorcycle,7.0,FAR,LEFT,0.33,AWARENESS
2026-07-16T16:46:43.767892,person,7.0,FAR,RIGHT,0.70,AWARENESS
2026-07-16T16:46:43.767892,car,7.0,FAR,RIGHT,0.57,AWARENESS
2026-07-16T16:46:43.767892,car,7.0,FAR,RIGHT,0.56,AWARENESS
2026-07-16T16:46:43.767892,car,7.0,FAR,LEFT,0.54,AWARENESS
2026-07-16T16:46:43.767892,car,7.0,FAR,RIGHT,0.46,AWARENESS
2026-07-16T16:46:43.767892,car,7.0,FAR,RIGHT,0.43,AWARENESS
2026-07-16T16:46:43.767892,truck,7.0,FAR,RIGHT,0.34,AWARENESS
2026-07-16T16:46:43.787577,car,7.0,FAR,RIGHT,0.81,AWARENESS
2026-07-16T16:46:43.787577,car,7.0,FAR,RIGHT,0.72,AWARENESS
2026-07-16T16:46:43.787577,person,7.0,FAR,RIGHT,0.63,AWARENESS
2026-07-16T16:46:43.787577,car,7.0,FAR,RIGHT,0.55,AWARENESS
2026-07-16T16:46:43.787577,car,7.0,FAR,LEFT,0.52,AWARENESS
2026-07-16T16:46:43.787577,car,7.0,FAR,RIGHT,0.39,AWARENESS
2026-07-16T16:46:43.787577,motorcycle,7.0,FAR,RIGHT,0.37,AWARENESS
2026-07-16T16:46:43.787577,person,7.0,FAR,LEFT,0.32,AWARENESS
2026-07-16T16:46:43.806755,car,7.0,FAR,RIGHT,0.64,AWARENESS
2026-07-16T16:46:43.806755,car,7.0,FAR,RIGHT,0.63,AWARENESS
2026-07-16T16:46:43.806755,car,7.0,FAR,RIGHT,0.60,AWARENESS
2026-07-16T16:46:43.806755,car,7.0,FAR,LEFT,0.59,AWARENESS
2026-07-16T16:46:43.806755,person,7.0,FAR,RIGHT,0.59,AWARENESS
2026-07-16T16:46:43.806755,motorcycle,7.0,FAR,LEFT,0.45,AWARENESS
2026-07-16T16:46:43.806755,car,7.0,FAR,RIGHT,0.36,AWARENESS
2026-07-16T16:46:43.806755,person,7.0,FAR,LEFT,0.32,AWARENESS
2026-07-16T16:46:43.806755,car,7.0,FAR,LEFT,0.31,AWARENESS
2026-07-16T16:46:43.828454,car,7.0,FAR,RIGHT,0.69,AWARENESS
2026-07-16T16:46:43.828454,car,7.0,FAR,LEFT,0.63,AWARENESS
2026-07-16T16:46:43.828454,person,7.0,FAR,RIGHT,0.58,AWARENESS
2026-07-16T16:46:43.828454,car,7.0,FAR,RIGHT,0.58,AWARENESS
2026-07-16T16:46:43.828454,person,7.0,FAR,RIGHT,0.54,AWARENESS
2026-07-16T16:46:43.828454,person,7.0,FAR,LEFT,0.46,AWARENESS
2026-07-16T16:46:43.828454,car,7.0,FAR,RIGHT,0.40,AWARENESS
2026-07-16T16:46:43.828454,motorcycle,7.0,FAR,LEFT,0.37,AWARENESS
2026-07-16T16:46:43.828454,car,7.0,FAR,RIGHT,0.36,AWARENESS
2026-07-16T16:46:43.828454,person,7.0,FAR,RIGHT,0.35,AWARENESS
2026-07-16T16:46:43.828454,car,7.0,FAR,RIGHT,0.34,AWARENESS
2026-07-16T16:46:43.828454,motorcycle,7.0,FAR,LEFT,0.31,AWARENESS
2026-07-16T16:46:43.488562,car,7.0,FAR,RIGHT,0.70,AWARENESS
2026-07-16T16:46:43.488562,car,7.0,FAR,RIGHT,0.66,AWARENESS
2026-07-16T16:46:43.488562,person,7.0,FAR,RIGHT,0.50,AWARENESS
2026-07-16T16:46:43.488562,car,7.0,FAR,LEFT,0.44,AWARENESS
2026-07-16T16:46:43.488562,person,7.0,FAR,RIGHT,0.32,AWARENESS
2026-07-16T16:46:43.488562,car,7.0,FAR,RIGHT,0.30,AWARENESS
2026-07-16T16:46:43.868198,car,7.0,FAR,RIGHT,0.73,AWARENESS
2026-07-16T16:46:43.868198,car,7.0,FAR,RIGHT,0.72,AWARENESS
2026-07-16T16:46:43.868198,car,7.0,FAR,RIGHT,0.51,AWARENESS
2026-07-16T16:46:43.868198,motorcycle,7.0,FAR,LEFT,0.51,AWARENESS
2026-07-16T16:46:43.868198,person,7.0,FAR,RIGHT,0.48,AWARENESS
2026-07-16T16:46:43.868198,car,7.0,FAR,RIGHT,0.47,AWARENESS
2026-07-16T16:46:43.868198,car,7.0,FAR,LEFT,0.46,AWARENESS
2026-07-16T16:46:43.868198,person,7.0,FAR,RIGHT,0.44,AWARENESS
2026-07-16T16:46:43.868198,motorcycle,7.0,FAR,LEFT,0.39,AWARENESS
2026-07-16T16:46:43.868198,person,7.0,FAR,LEFT,0.36,AWARENESS
2026-07-16T16:46:43.868198,person,7.0,FAR,RIGHT,0.34,AWARENESS
2026-07-16T16:46:43.868198,motorcycle,7.0,FAR,RIGHT,0.30,AWARENESS
2026-07-16T16:46:43.868198,motorcycle,7.0,FAR,LEFT,0.30,AWARENESS
2026-07-16T16:46:43.892276,car,7.0,FAR,RIGHT,0.76,AWARENESS
2026-07-16T16:46:43.892276,car,7.0,FAR,RIGHT,0.71,AWARENESS
2026-07-16T16:46:43.892276,motorcycle,7.0,FAR,LEFT,0.54,AWARENESS
2026-07-16T16:46:43.892276,person,7.0,FAR,RIGHT,0.51,AWARENESS
2026-07-16T16:46:43.892276,person,7.0,FAR,RIGHT,0.48,AWARENESS
2026-07-16T16:46:43.892276,car,7.0,FAR,RIGHT,0.46,AWARENESS
2026-07-16T16:46:43.892276,car,7.0,FAR,RIGHT,0.44,AWARENESS
2026-07-16T16:46:43.892276,motorcycle,7.0,FAR,LEFT,0.38,AWARENESS
2026-07-16T16:46:43.892276,person,7.0,FAR,RIGHT,0.36,AWARENESS
2026-07-16T16:46:43.892276,motorcycle,7.0,FAR,LEFT,0.33,AWARENESS
2026-07-16T16:46:43.892276,motorcycle,7.0,FAR,LEFT,0.32,AWARENESS
2026-07-16T16:46:43.892276,person,7.0,FAR,RIGHT,0.31,AWARENESS
2026-07-16T16:46:43.913251,car,7.0,FAR,RIGHT,0.72,AWARENESS
2026-07-16T16:46:43.913251,motorcycle,7.0,FAR,LEFT,0.69,AWARENESS
2026-07-16T16:46:43.913251,car,7.0,FAR,RIGHT,0.69,AWARENESS
2026-07-16T16:46:43.913251,person,7.0,FAR,RIGHT,0.58,AWARENESS
2026-07-16T16:46:43.913251,car,7.0,FAR,RIGHT,0.54,AWARENESS
2026-07-16T16:46:43.913251,person,7.0,FAR,LEFT,0.45,AWARENESS
2026-07-16T16:46:43.913251,car,7.0,FAR,RIGHT,0.45,AWARENESS
2026-07-16T16:46:43.913251,car,7.0,FAR,LEFT,0.41,AWARENESS
2026-07-16T16:46:43.913251,motorcycle,7.0,FAR,RIGHT,0.41,AWARENESS
2026-07-16T16:46:43.913251,person,7.0,FAR,RIGHT,0.36,AWARENESS
2026-07-16T16:46:43.933528,car,7.0,FAR,RIGHT,0.79,AWARENESS
2026-07-16T16:46:43.933528,car,7.0,FAR,RIGHT,0.74,AWARENESS
2026-07-16T16:46:43.933528,motorcycle,7.0,FAR,LEFT,0.69,AWARENESS
2026-07-16T16:46:43.933528,person,7.0,FAR,RIGHT,0.56,AWARENESS
2026-07-16T16:46:43.933528,car,7.0,FAR,RIGHT,0.52,AWARENESS
2026-07-16T16:46:43.933528,car,7.0,FAR,RIGHT,0.51,AWARENESS
2026-07-16T16:46:43.933528,car,7.0,FAR,RIGHT,0.50,AWARENESS
2026-07-16T16:46:43.933528,person,7.0,FAR,LEFT,0.49,AWARENESS
2026-07-16T16:46:43.933528,car,7.0,FAR,LEFT,0.40,AWARENESS
2026-07-16T16:46:43.933528,car,7.0,FAR,LEFT,0.39,AWARENESS
2026-07-16T16:46:43.933528,person,7.0,FAR,RIGHT,0.33,AWARENESS
2026-07-16T16:46:43.933528,motorcycle,7.0,FAR,RIGHT,0.30,AWARENESS
2026-07-16T16:46:43.953741,car,7.0,FAR,RIGHT,0.79,AWARENESS
2026-07-16T16:46:43.953741,car,7.0,FAR,RIGHT,0.76,AWARENESS
2026-07-16T16:46:43.953741,motorcycle,7.0,FAR,LEFT,0.60,AWARENESS
2026-07-16T16:46:43.953741,car,7.0,FAR,RIGHT,0.57,AWARENESS
2026-07-16T16:46:43.953741,person,7.0,FAR,RIGHT,0.43,AWARENESS
2026-07-16T16:46:43.953741,person,7.0,FAR,RIGHT,0.40,AWARENESS
2026-07-16T16:46:43.953741,person,7.0,FAR,LEFT,0.38,AWARENESS
2026-07-16T16:46:43.953741,person,7.0,FAR,RIGHT,0.34,AWARENESS
2026-07-16T16:46:43.953741,person,7.0,FAR,LEFT,0.33,AWARENESS
2026-07-16T16:46:43.953741,car,7.0,FAR,LEFT,0.32,AWARENESS
2026-07-16T16:46:43.953741,motorcycle,7.0,FAR,RIGHT,0.32,AWARENESS
2026-07-16T16:46:43.953741,motorcycle,7.0,FAR,RIGHT,0.30,AWARENESS
2026-07-16T16:46:43.973881,car,7.0,FAR,RIGHT,0.78,AWARENESS
2026-07-16T16:46:43.973881,motorcycle,7.0,FAR,LEFT,0.73,AWARENESS
2026-07-16T16:46:43.973881,car,7.0,FAR,RIGHT,0.70,AWARENESS
2026-07-16T16:46:43.973881,car,7.0,FAR,RIGHT,0.56,AWARENESS
2026-07-16T16:46:43.973881,person,7.0,FAR,RIGHT,0.45,AWARENESS
2026-07-16T16:46:43.973881,person,7.0,FAR,LEFT,0.41,AWARENESS
2026-07-16T16:46:43.973881,person,7.0,FAR,RIGHT,0.41,AWARENESS
2026-07-16T16:46:43.973881,person,7.0,FAR,RIGHT,0.40,AWARENESS
2026-07-16T16:46:43.973881,motorcycle,7.0,FAR,RIGHT,0.36,AWARENESS
2026-07-16T16:46:43.973881,person,7.0,FAR,RIGHT,0.36,AWARENESS
2026-07-16T16:46:43.973881,motorcycle,7.0,FAR,RIGHT,0.33,AWARENESS
2026-07-16T16:46:43.993502,car,7.0,FAR,RIGHT,0.78,AWARENESS
2026-07-16T16:46:43.993502,car,7.0,FAR,RIGHT,0.65,AWARENESS
2026-07-16T16:46:43.993502,motorcycle,7.0,FAR,LEFT,0.58,AWARENESS
2026-07-16T16:46:43.993502,truck,7.0,FAR,LEFT,0.50,AWARENESS
2026-07-16T16:46:43.993502,car,7.0,FAR,RIGHT,0.50,AWARENESS
2026-07-16T16:46:43.993502,person,7.0,FAR,RIGHT,0.49,AWARENESS
2026-07-16T16:46:43.993502,person,7.0,FAR,RIGHT,0.45,AWARENESS
2026-07-16T16:46:44.012569,car,7.0,FAR,RIGHT,0.76,AWARENESS
2026-07-16T16:46:44.012569,car,7.0,FAR,RIGHT,0.63,AWARENESS
2026-07-16T16:46:44.012569,car,7.0,FAR,RIGHT,0.62,AWARENESS
2026-07-16T16:46:44.012569,car,7.0,FAR,RIGHT,0.43,AWARENESS
2026-07-16T16:46:44.012569,person,7.0,FAR,RIGHT,0.39,AWARENESS
2026-07-16T16:46:44.012569,person,7.0,FAR,RIGHT,0.37,AWARENESS
2026-07-16T16:46:44.012569,person,7.0,FAR,RIGHT,0.35,AWARENESS
2026-07-16T16:46:44.012569,motorcycle,7.0,FAR,RIGHT,0.32,AWARENESS
2026-07-16T16:46:44.032114,car,7.0,FAR,RIGHT,0.75,AWARENESS
2026-07-16T16:46:44.032114,car,7.0,FAR,RIGHT,0.71,AWARENESS
2026-07-16T16:46:44.032114,car,7.0,FAR,RIGHT,0.59,AWARENESS
2026-07-16T16:46:44.032114,person,7.0,FAR,RIGHT,0.42,AWARENESS
2026-07-16T16:46:44.032114,motorcycle,7.0,FAR,LEFT,0.40,AWARENESS
2026-07-16T16:46:44.032114,person,7.0,FAR,RIGHT,0.40,AWARENESS
2026-07-16T16:46:44.032114,car,7.0,FAR,RIGHT,0.37,AWARENESS
2026-07-16T16:46:44.032114,person,7.0,FAR,RIGHT,0.35,AWARENESS
2026-07-16T16:46:44.032114,person,7.0,FAR,LEFT,0.33,AWARENESS
2026-07-16T16:46:44.032114,truck,7.0,FAR,LEFT,0.32,AWARENESS
2026-07-16T16:46:44.032114,truck,7.0,FAR,LEFT,0.32,AWARENESS
2026-07-16T16:46:44.032114,car,7.0,FAR,RIGHT,0.31,AWARENESS
2026-07-16T16:46:44.032114,motorcycle,7.0,FAR,RIGHT,0.30,AWARENESS
2026-07-16T16:46:44.051976,car,7.0,FAR,RIGHT,0.76,AWARENESS
2026-07-16T16:46:44.051976,car,7.0,FAR,RIGHT,0.61,AWARENESS
2026-07-16T16:46:44.051976,car,7.0,FAR,RIGHT,0.55,AWARENESS
2026-07-16T16:46:44.051976,car,7.0,FAR,RIGHT,0.54,AWARENESS
2026-07-16T16:46:44.051976,person,7.0,FAR,RIGHT,0.43,AWARENESS
2026-07-16T16:46:44.051976,person,7.0,FAR,RIGHT,0.40,AWARENESS
2026-07-16T16:46:44.051976,person,7.0,FAR,RIGHT,0.32,AWARENESS
2026-07-16T16:46:44.051976,truck,7.0,FAR,LEFT,0.31,AWARENESS
2026-07-16T16:46:44.074839,car,7.0,FAR,RIGHT,0.77,AWARENESS
2026-07-16T16:46:44.074839,car,7.0,FAR,RIGHT,0.76,AWARENESS
2026-07-16T16:46:44.074839,car,7.0,FAR,RIGHT,0.69,AWARENESS
2026-07-16T16:46:44.074839,person,7.0,FAR,RIGHT,0.63,AWARENESS
2026-07-16T16:46:44.074839,person,7.0,FAR,RIGHT,0.54,AWARENESS
2026-07-16T16:46:44.074839,person,7.0,FAR,RIGHT,0.42,AWARENESS
2026-07-16T16:46:44.074839,car,7.0,FAR,RIGHT,0.41,AWARENESS
2026-07-16T16:46:44.074839,person,7.0,FAR,RIGHT,0.39,AWARENESS
2026-07-16T16:46:44.074839,person,7.0,FAR,RIGHT,0.39,AWARENESS
2026-07-16T16:46:44.074839,person,7.0,FAR,LEFT,0.33,AWARENESS
2026-07-16T16:46:44.095156,car,7.0,FAR,RIGHT,0.77,AWARENESS
2026-07-16T16:46:44.095156,car,7.0,FAR,RIGHT,0.76,AWARENESS
2026-07-16T16:46:44.095156,car,7.0,FAR,RIGHT,0.72,AWARENESS
2026-07-16T16:46:44.095156,person,7.0,FAR,RIGHT,0.68,AWARENESS
2026-07-16T16:46:44.095156,person,7.0,FAR,RIGHT,0.47,AWARENESS
2026-07-16T16:46:44.095156,person,7.0,FAR,RIGHT,0.45,AWARENESS
2026-07-16T16:46:44.095156,bus,7.0,FAR,LEFT,0.36,AWARENESS
2026-07-16T16:46:44.095156,person,7.0,FAR,RIGHT,0.34,AWARENESS
2026-07-16T16:46:44.095156,person,7.0,FAR,LEFT,0.31,AWARENESS
2026-07-16T16:46:44.095156,person,7.0,FAR,RIGHT,0.30,AWARENESS
2026-07-16T16:46:44.114737,car,7.0,FAR,RIGHT,0.73,AWARENESS
2026-07-16T16:46:44.114737,car,7.0,FAR,RIGHT,0.73,AWARENESS
2026-07-16T16:46:44.114737,car,7.0,FAR,RIGHT,0.60,AWARENESS
2026-07-16T16:46:44.114737,person,7.0,FAR,RIGHT,0.60,AWARENESS
2026-07-16T16:46:44.114737,person,7.0,FAR,RIGHT,0.45,AWARENESS
2026-07-16T16:46:44.114737,person,7.0,FAR,RIGHT,0.38,AWARENESS
2026-07-16T16:46:44.114737,person,7.0,FAR,RIGHT,0.30,AWARENESS
2026-07-16T16:46:44.133903,car,7.0,FAR,RIGHT,0.71,AWARENESS
